Request id,Pickup point,Driver id,Driver assigned or not ?,Status,Request Timestamp,Request Date,Request Time,Req. time in hr ,Time Slot ,Request weekday,Drop Timestamp,Drop Date,Drop Time,Trip completed ?,Trip duration ,Time Duration In Mins.
897,Airport,NA,No,No Cars Available,11-07-2016 18:13,11-07-2016,18:13,18.00,Evening,Monday,NA,NA,,No,,
898,Airport,26,Yes,Trip Completed,11-07-2016 18:14,11-07-2016,18:14,18.00,Evening,Monday,11-07-2016 19:09,11-07-2016,19:09,yes,00:55,55.00
899,City,77,Yes,Trip Completed,11-07-2016 18:09,11-07-2016,18:09,18.00,Evening,Monday,11-07-2016 19:16,11-07-2016,19:16,yes,01:07,67.00
900,Airport,254,Yes,Trip Completed,11-07-2016 18:13,11-07-2016,18:13,18.00,Evening,Monday,11-07-2016 18:51,11-07-2016,18:51,yes,00:38,38.00
901,Airport,NA,No,No Cars Available,11-07-2016 18:14,11-07-2016,18:14,18.00,Evening,Monday,NA,NA,,No,,
902,Airport,NA,No,No Cars Available,11-07-2016 18:13,11-07-2016,18:13,18.00,Evening,Monday,NA,NA,,No,,
903,City,170,Yes,Cancelled,11-07-2016 18:14,11-07-2016,18:14,18.00,Evening,Monday,NA,NA,,No,,
904,Airport,224,Yes,Trip Completed,11-07-2016 18:11,11-07-2016,18:11,18.00,Evening,Monday,11-07-2016 19:23,11-07-2016,19:23,yes,01:12,72.00
905,Airport,NA,No,No Cars Available,11-07-2016 18:17,11-07-2016,18:17,18.00,Evening,Monday,NA,NA,,No,,
906,Airport,NA,No,No Cars Available,11-07-2016 18:12,11-07-2016,18:12,18.00,Evening,Monday,NA,NA,,No,,
907,Airport,NA,No,No Cars Available,11-07-2016 18:21,11-07-2016,18:21,18.00,Evening,Monday,NA,NA,,No,,
908,Airport,NA,No,No Cars Available,11-07-2016 18:17,11-07-2016,18:17,18.00,Evening,Monday,NA,NA,,No,,
909,Airport,203,Yes,Trip Completed,11-07-2016 18:16,11-07-2016,18:16,18.00,Evening,Monday,11-07-2016 19:07,11-07-2016,19:07,yes,00:51,51.00
910,Airport,269,Yes,Trip Completed,11-07-2016 18:21,11-07-2016,18:21,18.00,Evening,Monday,11-07-2016 19:01,11-07-2016,19:01,yes,00:40,40.00
911,Airport,NA,No,No Cars Available,11-07-2016 18:21,11-07-2016,18:21,18.00,Evening,Monday,NA,NA,,No,,
912,Airport,NA,No,No Cars Available,11-07-2016 18:23,11-07-2016,18:23,18.00,Evening,Monday,NA,NA,,No,,
913,Airport,93,Yes,Trip Completed,11-07-2016 18:18,11-07-2016,18:18,18.00,Evening,Monday,11-07-2016 19:15,11-07-2016,19:15,yes,00:57,57.00
914,City,110,Yes,Trip Completed,11-07-2016 18:17,11-07-2016,18:17,18.00,Evening,Monday,11-07-2016 18:58,11-07-2016,18:58,yes,00:41,41.00
915,Airport,NA,No,No Cars Available,11-07-2016 18:18,11-07-2016,18:18,18.00,Evening,Monday,NA,NA,,No,,
916,Airport,NA,No,No Cars Available,11-07-2016 18:21,11-07-2016,18:21,18.00,Evening,Monday,NA,NA,,No,,
917,Airport,NA,No,No Cars Available,11-07-2016 18:28,11-07-2016,18:28,18.00,Evening,Monday,NA,NA,,No,,
918,Airport,33,Yes,Trip Completed,11-07-2016 18:22,11-07-2016,18:22,18.00,Evening,Monday,11-07-2016 19:04,11-07-2016,19:04,yes,00:42,42.00
919,Airport,227,Yes,Trip Completed,11-07-2016 18:25,11-07-2016,18:25,18.00,Evening,Monday,11-07-2016 19:03,11-07-2016,19:03,yes,00:38,38.00
920,Airport,NA,No,No Cars Available,11-07-2016 18:19,11-07-2016,18:19,18.00,Evening,Monday,NA,NA,,No,,
921,Airport,NA,No,No Cars Available,11-07-2016 18:24,11-07-2016,18:24,18.00,Evening,Monday,NA,NA,,No,,
922,Airport,NA,No,No Cars Available,11-07-2016 18:16,11-07-2016,18:16,18.00,Evening,Monday,NA,NA,,No,,
923,City,176,Yes,Trip Completed,11-07-2016 18:26,11-07-2016,18:26,18.00,Evening,Monday,11-07-2016 19:37,11-07-2016,19:37,yes,01:11,71.00
924,Airport,NA,No,No Cars Available,11-07-2016 18:30,11-07-2016,18:30,18.00,Evening,Monday,NA,NA,,No,,
925,Airport,NA,No,No Cars Available,11-07-2016 18:22,11-07-2016,18:22,18.00,Evening,Monday,NA,NA,,No,,
926,City,22,Yes,Trip Completed,11-07-2016 18:28,11-07-2016,18:28,18.00,Evening,Monday,11-07-2016 19:34,11-07-2016,19:34,yes,01:06,66.00
927,Airport,134,Yes,Trip Completed,11-07-2016 18:22,11-07-2016,18:22,18.00,Evening,Monday,11-07-2016 18:59,11-07-2016,18:59,yes,00:37,37.00
928,City,149,Yes,Trip Completed,11-07-2016 18:29,11-07-2016,18:29,18.00,Evening,Monday,11-07-2016 19:15,11-07-2016,19:15,yes,00:46,46.00
929,Airport,163,Yes,Cancelled,11-07-2016 18:24,11-07-2016,18:24,18.00,Evening,Monday,NA,NA,,No,,
930,City,273,Yes,Trip Completed,11-07-2016 18:27,11-07-2016,18:27,18.00,Evening,Monday,11-07-2016 19:08,11-07-2016,19:08,yes,00:41,41.00
931,Airport,NA,No,No Cars Available,11-07-2016 18:27,11-07-2016,18:27,18.00,Evening,Monday,NA,NA,,No,,
932,City,286,Yes,Trip Completed,11-07-2016 18:28,11-07-2016,18:28,18.00,Evening,Monday,11-07-2016 19:20,11-07-2016,19:20,yes,00:52,52.00
933,Airport,NA,No,No Cars Available,11-07-2016 18:29,11-07-2016,18:29,18.00,Evening,Monday,NA,NA,,No,,
934,Airport,NA,No,No Cars Available,11-07-2016 18:29,11-07-2016,18:29,18.00,Evening,Monday,NA,NA,,No,,
935,Airport,NA,No,No Cars Available,11-07-2016 18:22,11-07-2016,18:22,18.00,Evening,Monday,NA,NA,,No,,
936,Airport,82,Yes,Trip Completed,11-07-2016 18:28,11-07-2016,18:28,18.00,Evening,Monday,11-07-2016 19:25,11-07-2016,19:25,yes,00:57,57.00
937,Airport,NA,No,No Cars Available,11-07-2016 18:29,11-07-2016,18:29,18.00,Evening,Monday,NA,NA,,No,,
938,Airport,NA,No,No Cars Available,11-07-2016 18:31,11-07-2016,18:31,18.00,Evening,Monday,NA,NA,,No,,
939,Airport,17,Yes,Trip Completed,11-07-2016 18:25,11-07-2016,18:25,18.00,Evening,Monday,11-07-2016 19:26,11-07-2016,19:26,yes,01:01,61.00
940,Airport,NA,No,No Cars Available,11-07-2016 18:32,11-07-2016,18:32,18.00,Evening,Monday,NA,NA,,No,,
941,Airport,NA,No,No Cars Available,11-07-2016 18:35,11-07-2016,18:35,18.00,Evening,Monday,NA,NA,,No,,
942,Airport,NA,No,No Cars Available,11-07-2016 18:30,11-07-2016,18:30,18.00,Evening,Monday,NA,NA,,No,,
943,Airport,58,Yes,Trip Completed,11-07-2016 18:34,11-07-2016,18:34,18.00,Evening,Monday,11-07-2016 19:25,11-07-2016,19:25,yes,00:51,51.00
944,City,270,Yes,Trip Completed,11-07-2016 18:35,11-07-2016,18:35,18.00,Evening,Monday,11-07-2016 19:09,11-07-2016,19:09,yes,00:34,34.00
945,Airport,NA,No,No Cars Available,11-07-2016 18:38,11-07-2016,18:38,18.00,Evening,Monday,NA,NA,,No,,
946,Airport,NA,No,No Cars Available,11-07-2016 18:36,11-07-2016,18:36,18.00,Evening,Monday,NA,NA,,No,,
947,City,70,Yes,Trip Completed,11-07-2016 18:37,11-07-2016,18:37,18.00,Evening,Monday,11-07-2016 19:04,11-07-2016,19:04,yes,00:27,27.00
948,Airport,NA,No,No Cars Available,11-07-2016 18:37,11-07-2016,18:37,18.00,Evening,Monday,NA,NA,,No,,
949,Airport,NA,No,No Cars Available,11-07-2016 18:41,11-07-2016,18:41,18.00,Evening,Monday,NA,NA,,No,,
950,Airport,NA,No,No Cars Available,11-07-2016 18:36,11-07-2016,18:36,18.00,Evening,Monday,NA,NA,,No,,
951,Airport,69,Yes,Trip Completed,11-07-2016 18:38,11-07-2016,18:38,18.00,Evening,Monday,11-07-2016 19:10,11-07-2016,19:10,yes,00:32,32.00
952,City,109,Yes,Trip Completed,11-07-2016 18:39,11-07-2016,18:39,18.00,Evening,Monday,11-07-2016 19:19,11-07-2016,19:19,yes,00:40,40.00
953,Airport,NA,No,No Cars Available,11-07-2016 18:35,11-07-2016,18:35,18.00,Evening,Monday,NA,NA,,No,,
954,Airport,147,Yes,Cancelled,11-07-2016 18:35,11-07-2016,18:35,18.00,Evening,Monday,NA,NA,,No,,
955,Airport,NA,No,No Cars Available,11-07-2016 18:40,11-07-2016,18:40,18.00,Evening,Monday,NA,NA,,No,,
956,Airport,NA,No,No Cars Available,11-07-2016 18:40,11-07-2016,18:40,18.00,Evening,Monday,NA,NA,,No,,
957,Airport,NA,No,No Cars Available,11-07-2016 18:42,11-07-2016,18:42,18.00,Evening,Monday,NA,NA,,No,,
958,Airport,NA,No,No Cars Available,11-07-2016 18:42,11-07-2016,18:42,18.00,Evening,Monday,NA,NA,,No,,
959,Airport,NA,No,No Cars Available,11-07-2016 18:43,11-07-2016,18:43,18.00,Evening,Monday,NA,NA,,No,,
960,Airport,3,Yes,Trip Completed,11-07-2016 18:45,11-07-2016,18:45,18.00,Evening,Monday,11-07-2016 19:23,11-07-2016,19:23,yes,00:38,38.00
961,Airport,NA,No,No Cars Available,11-07-2016 18:46,11-07-2016,18:46,18.00,Evening,Monday,NA,NA,,No,,
962,Airport,NA,No,No Cars Available,11-07-2016 18:51,11-07-2016,18:51,18.00,Evening,Monday,NA,NA,,No,,
963,Airport,129,Yes,Cancelled,11-07-2016 18:44,11-07-2016,18:44,18.00,Evening,Monday,NA,NA,,No,,
964,Airport,NA,No,No Cars Available,11-07-2016 18:46,11-07-2016,18:46,18.00,Evening,Monday,NA,NA,,No,,
965,Airport,NA,No,No Cars Available,11-07-2016 18:50,11-07-2016,18:50,18.00,Evening,Monday,NA,NA,,No,,
966,Airport,NA,No,No Cars Available,11-07-2016 18:48,11-07-2016,18:48,18.00,Evening,Monday,NA,NA,,No,,
967,Airport,225,Yes,Trip Completed,11-07-2016 18:42,11-07-2016,18:42,18.00,Evening,Monday,11-07-2016 19:33,11-07-2016,19:33,yes,00:51,51.00
968,Airport,NA,No,No Cars Available,11-07-2016 18:49,11-07-2016,18:49,18.00,Evening,Monday,NA,NA,,No,,
969,Airport,NA,No,No Cars Available,11-07-2016 18:55,11-07-2016,18:55,18.00,Evening,Monday,NA,NA,,No,,
970,Airport,NA,No,No Cars Available,11-07-2016 18:49,11-07-2016,18:49,18.00,Evening,Monday,NA,NA,,No,,
971,Airport,NA,No,No Cars Available,11-07-2016 18:49,11-07-2016,18:49,18.00,Evening,Monday,NA,NA,,No,,
972,Airport,266,Yes,Trip Completed,11-07-2016 18:52,11-07-2016,18:52,18.00,Evening,Monday,11-07-2016 19:44,11-07-2016,19:44,yes,00:52,52.00
973,Airport,NA,No,No Cars Available,11-07-2016 18:54,11-07-2016,18:54,18.00,Evening,Monday,NA,NA,,No,,
974,Airport,NA,No,No Cars Available,11-07-2016 18:58,11-07-2016,18:58,18.00,Evening,Monday,NA,NA,,No,,
975,Airport,130,Yes,Trip Completed,11-07-2016 18:54,11-07-2016,18:54,18.00,Evening,Monday,11-07-2016 20:05,11-07-2016,20:05,yes,01:11,71.00
976,Airport,96,Yes,Trip Completed,11-07-2016 18:54,11-07-2016,18:54,18.00,Evening,Monday,11-07-2016 19:48,11-07-2016,19:48,yes,00:54,54.00
977,Airport,NA,No,No Cars Available,11-07-2016 19:01,11-07-2016,19:01,19.00,Evening,Monday,NA,NA,,No,,
978,Airport,NA,No,No Cars Available,11-07-2016 19:02,11-07-2016,19:02,19.00,Evening,Monday,NA,NA,,No,,
979,Airport,NA,No,No Cars Available,11-07-2016 19:00,11-07-2016,19:00,19.00,Evening,Monday,NA,NA,,No,,
980,Airport,87,Yes,Trip Completed,11-07-2016 19:00,11-07-2016,19:00,19.00,Evening,Monday,11-07-2016 20:15,11-07-2016,20:15,yes,01:15,75.00
981,City,164,Yes,Trip Completed,11-07-2016 19:01,11-07-2016,19:01,19.00,Evening,Monday,11-07-2016 19:39,11-07-2016,19:39,yes,00:38,38.00
982,Airport,NA,No,No Cars Available,11-07-2016 19:01,11-07-2016,19:01,19.00,Evening,Monday,NA,NA,,No,,
983,Airport,NA,No,No Cars Available,11-07-2016 18:58,11-07-2016,18:58,18.00,Evening,Monday,NA,NA,,No,,
984,Airport,NA,No,No Cars Available,11-07-2016 19:02,11-07-2016,19:02,19.00,Evening,Monday,NA,NA,,No,,
985,City,NA,No,No Cars Available,11-07-2016 18:58,11-07-2016,18:58,18.00,Evening,Monday,NA,NA,,No,,
986,Airport,NA,No,No Cars Available,11-07-2016 19:01,11-07-2016,19:01,19.00,Evening,Monday,NA,NA,,No,,
987,Airport,NA,No,No Cars Available,11-07-2016 18:59,11-07-2016,18:59,18.00,Evening,Monday,NA,NA,,No,,
988,Airport,NA,No,No Cars Available,11-07-2016 19:02,11-07-2016,19:02,19.00,Evening,Monday,NA,NA,,No,,
989,Airport,NA,No,No Cars Available,11-07-2016 18:57,11-07-2016,18:57,18.00,Evening,Monday,NA,NA,,No,,
990,Airport,NA,No,No Cars Available,11-07-2016 19:03,11-07-2016,19:03,19.00,Evening,Monday,NA,NA,,No,,
991,Airport,NA,No,No Cars Available,11-07-2016 19:02,11-07-2016,19:02,19.00,Evening,Monday,NA,NA,,No,,
992,City,263,Yes,Trip Completed,11-07-2016 19:00,11-07-2016,19:00,19.00,Evening,Monday,11-07-2016 20:12,11-07-2016,20:12,yes,01:12,72.00
993,City,297,Yes,Trip Completed,11-07-2016 19:00,11-07-2016,19:00,19.00,Evening,Monday,11-07-2016 19:41,11-07-2016,19:41,yes,00:41,41.00
994,Airport,NA,No,No Cars Available,11-07-2016 19:02,11-07-2016,19:02,19.00,Evening,Monday,NA,NA,,No,,
995,Airport,47,Yes,Trip Completed,11-07-2016 19:11,11-07-2016,19:11,19.00,Evening,Monday,11-07-2016 19:33,11-07-2016,19:33,yes,00:22,22.00
996,Airport,NA,No,No Cars Available,11-07-2016 19:10,11-07-2016,19:10,19.00,Evening,Monday,NA,NA,,No,,
997,Airport,NA,No,No Cars Available,11-07-2016 19:05,11-07-2016,19:05,19.00,Evening,Monday,NA,NA,,No,,
998,Airport,145,Yes,Trip Completed,11-07-2016 19:01,11-07-2016,19:01,19.00,Evening,Monday,11-07-2016 19:48,11-07-2016,19:48,yes,00:47,47.00
999,City,212,Yes,Trip Completed,11-07-2016 19:06,11-07-2016,19:06,19.00,Evening,Monday,11-07-2016 20:20,11-07-2016,20:20,yes,01:14,74.00
1000,Airport,NA,No,No Cars Available,11-07-2016 19:02,11-07-2016,19:02,19.00,Evening,Monday,NA,NA,,No,,
1001,Airport,NA,No,No Cars Available,11-07-2016 19:05,11-07-2016,19:05,19.00,Evening,Monday,NA,NA,,No,,
1002,Airport,129,Yes,Trip Completed,11-07-2016 19:14,11-07-2016,19:14,19.00,Evening,Monday,11-07-2016 20:01,11-07-2016,20:01,yes,00:47,47.00
1003,Airport,NA,No,No Cars Available,11-07-2016 19:12,11-07-2016,19:12,19.00,Evening,Monday,NA,NA,,No,,
1004,Airport,NA,No,No Cars Available,11-07-2016 19:11,11-07-2016,19:11,19.00,Evening,Monday,NA,NA,,No,,
1005,City,78,Yes,Trip Completed,11-07-2016 19:07,11-07-2016,19:07,19.00,Evening,Monday,11-07-2016 19:53,11-07-2016,19:53,yes,00:46,46.00
1006,Airport,125,Yes,Trip Completed,11-07-2016 19:08,11-07-2016,19:08,19.00,Evening,Monday,11-07-2016 19:40,11-07-2016,19:40,yes,00:32,32.00
1007,City,124,Yes,Trip Completed,11-07-2016 19:14,11-07-2016,19:14,19.00,Evening,Monday,11-07-2016 19:46,11-07-2016,19:46,yes,00:32,32.00
1008,Airport,293,Yes,Trip Completed,11-07-2016 19:05,11-07-2016,19:05,19.00,Evening,Monday,11-07-2016 20:09,11-07-2016,20:09,yes,01:04,64.00
1009,Airport,NA,No,No Cars Available,11-07-2016 19:11,11-07-2016,19:11,19.00,Evening,Monday,NA,NA,,No,,
1010,City,134,Yes,Trip Completed,11-07-2016 19:14,11-07-2016,19:14,19.00,Evening,Monday,11-07-2016 20:09,11-07-2016,20:09,yes,00:55,55.00
1011,Airport,168,Yes,Cancelled,11-07-2016 19:08,11-07-2016,19:08,19.00,Evening,Monday,NA,NA,,No,,
1012,City,13,Yes,Trip Completed,11-07-2016 19:15,11-07-2016,19:15,19.00,Evening,Monday,11-07-2016 19:57,11-07-2016,19:57,yes,00:42,42.00
1013,Airport,NA,No,No Cars Available,11-07-2016 19:15,11-07-2016,19:15,19.00,Evening,Monday,NA,NA,,No,,
1014,Airport,128,Yes,Trip Completed,11-07-2016 19:14,11-07-2016,19:14,19.00,Evening,Monday,11-07-2016 20:06,11-07-2016,20:06,yes,00:52,52.00
1015,City,182,Yes,Trip Completed,11-07-2016 19:15,11-07-2016,19:15,19.00,Evening,Monday,11-07-2016 20:11,11-07-2016,20:11,yes,00:56,56.00
1016,Airport,NA,No,No Cars Available,11-07-2016 19:15,11-07-2016,19:15,19.00,Evening,Monday,NA,NA,,No,,
1017,Airport,NA,No,No Cars Available,11-07-2016 19:17,11-07-2016,19:17,19.00,Evening,Monday,NA,NA,,No,,
1018,Airport,NA,No,No Cars Available,11-07-2016 19:17,11-07-2016,19:17,19.00,Evening,Monday,NA,NA,,No,,
1019,Airport,NA,No,No Cars Available,11-07-2016 19:22,11-07-2016,19:22,19.00,Evening,Monday,NA,NA,,No,,
1020,Airport,157,Yes,Trip Completed,11-07-2016 19:17,11-07-2016,19:17,19.00,Evening,Monday,11-07-2016 20:08,11-07-2016,20:08,yes,00:51,51.00
1021,Airport,NA,No,No Cars Available,11-07-2016 19:20,11-07-2016,19:20,19.00,Evening,Monday,NA,NA,,No,,
1022,Airport,NA,No,No Cars Available,11-07-2016 19:22,11-07-2016,19:22,19.00,Evening,Monday,NA,NA,,No,,
1023,Airport,NA,No,No Cars Available,11-07-2016 19:18,11-07-2016,19:18,19.00,Evening,Monday,NA,NA,,No,,
1024,Airport,122,Yes,Trip Completed,11-07-2016 19:20,11-07-2016,19:20,19.00,Evening,Monday,11-07-2016 20:20,11-07-2016,20:20,yes,01:00,60.00
1025,Airport,NA,No,No Cars Available,11-07-2016 19:19,11-07-2016,19:19,19.00,Evening,Monday,NA,NA,,No,,
1026,Airport,NA,No,No Cars Available,11-07-2016 19:19,11-07-2016,19:19,19.00,Evening,Monday,NA,NA,,No,,
1027,Airport,15,Yes,Trip Completed,11-07-2016 19:18,11-07-2016,19:18,19.00,Evening,Monday,11-07-2016 20:24,11-07-2016,20:24,yes,01:06,66.00
1028,Airport,NA,No,No Cars Available,11-07-2016 19:17,11-07-2016,19:17,19.00,Evening,Monday,NA,NA,,No,,
1029,Airport,NA,No,No Cars Available,11-07-2016 19:16,11-07-2016,19:16,19.00,Evening,Monday,NA,NA,,No,,
1030,Airport,195,Yes,Cancelled,11-07-2016 19:14,11-07-2016,19:14,19.00,Evening,Monday,NA,NA,,No,,
1031,Airport,NA,No,No Cars Available,11-07-2016 19:24,11-07-2016,19:24,19.00,Evening,Monday,NA,NA,,No,,
1032,Airport,NA,No,No Cars Available,11-07-2016 19:24,11-07-2016,19:24,19.00,Evening,Monday,NA,NA,,No,,
1033,Airport,NA,No,No Cars Available,11-07-2016 19:30,11-07-2016,19:30,19.00,Evening,Monday,NA,NA,,No,,
1034,Airport,58,Yes,Cancelled,11-07-2016 19:27,11-07-2016,19:27,19.00,Evening,Monday,NA,NA,,No,,
1035,Airport,NA,No,No Cars Available,11-07-2016 19:29,11-07-2016,19:29,19.00,Evening,Monday,NA,NA,,No,,
1036,Airport,NA,No,No Cars Available,11-07-2016 19:33,11-07-2016,19:33,19.00,Evening,Monday,NA,NA,,No,,
1037,Airport,NA,No,No Cars Available,11-07-2016 19:31,11-07-2016,19:31,19.00,Evening,Monday,NA,NA,,No,,
1038,Airport,NA,No,No Cars Available,11-07-2016 19:35,11-07-2016,19:35,19.00,Evening,Monday,NA,NA,,No,,
1039,City,7,Yes,Trip Completed,11-07-2016 19:31,11-07-2016,19:31,19.00,Evening,Monday,11-07-2016 20:41,11-07-2016,20:41,yes,01:10,70.00
1040,City,283,Yes,Trip Completed,11-07-2016 19:33,11-07-2016,19:33,19.00,Evening,Monday,11-07-2016 20:15,11-07-2016,20:15,yes,00:42,42.00
1041,Airport,NA,No,No Cars Available,11-07-2016 19:34,11-07-2016,19:34,19.00,Evening,Monday,NA,NA,,No,,
1042,Airport,NA,No,No Cars Available,11-07-2016 19:33,11-07-2016,19:33,19.00,Evening,Monday,NA,NA,,No,,
1043,Airport,NA,No,No Cars Available,11-07-2016 19:34,11-07-2016,19:34,19.00,Evening,Monday,NA,NA,,No,,
1044,City,261,Yes,Trip Completed,11-07-2016 19:35,11-07-2016,19:35,19.00,Evening,Monday,11-07-2016 20:18,11-07-2016,20:18,yes,00:43,43.00
1045,City,NA,No,No Cars Available,11-07-2016 19:40,11-07-2016,19:40,19.00,Evening,Monday,NA,NA,,No,,
1046,Airport,132,Yes,Trip Completed,11-07-2016 19:31,11-07-2016,19:31,19.00,Evening,Monday,11-07-2016 20:12,11-07-2016,20:12,yes,00:41,41.00
1047,Airport,NA,No,No Cars Available,11-07-2016 19:39,11-07-2016,19:39,19.00,Evening,Monday,NA,NA,,No,,
1048,Airport,NA,No,No Cars Available,11-07-2016 19:41,11-07-2016,19:41,19.00,Evening,Monday,NA,NA,,No,,
1049,Airport,NA,No,No Cars Available,11-07-2016 19:40,11-07-2016,19:40,19.00,Evening,Monday,NA,NA,,No,,
1050,Airport,8,Yes,Trip Completed,11-07-2016 19:39,11-07-2016,19:39,19.00,Evening,Monday,11-07-2016 20:30,11-07-2016,20:30,yes,00:51,51.00
1051,Airport,164,Yes,Cancelled,11-07-2016 19:44,11-07-2016,19:44,19.00,Evening,Monday,NA,NA,,No,,
1052,Airport,295,Yes,Trip Completed,11-07-2016 19:42,11-07-2016,19:42,19.00,Evening,Monday,11-07-2016 20:54,11-07-2016,20:54,yes,01:12,72.00
1053,Airport,NA,No,No Cars Available,11-07-2016 19:45,11-07-2016,19:45,19.00,Evening,Monday,NA,NA,,No,,
1054,Airport,NA,No,No Cars Available,11-07-2016 19:42,11-07-2016,19:42,19.00,Evening,Monday,NA,NA,,No,,
1055,City,NA,No,No Cars Available,11-07-2016 19:46,11-07-2016,19:46,19.00,Evening,Monday,NA,NA,,No,,
1056,City,185,Yes,Trip Completed,11-07-2016 19:49,11-07-2016,19:49,19.00,Evening,Monday,11-07-2016 20:28,11-07-2016,20:28,yes,00:39,39.00
1057,Airport,233,Yes,Trip Completed,11-07-2016 19:53,11-07-2016,19:53,19.00,Evening,Monday,11-07-2016 20:42,11-07-2016,20:42,yes,00:49,49.00
1058,Airport,NA,No,No Cars Available,11-07-2016 19:47,11-07-2016,19:47,19.00,Evening,Monday,NA,NA,,No,,
1059,Airport,258,Yes,Trip Completed,11-07-2016 19:49,11-07-2016,19:49,19.00,Evening,Monday,11-07-2016 21:03,11-07-2016,21:03,yes,01:14,74.00
1060,City,274,Yes,Trip Completed,11-07-2016 19:50,11-07-2016,19:50,19.00,Evening,Monday,11-07-2016 20:48,11-07-2016,20:48,yes,00:58,58.00
1061,Airport,NA,No,No Cars Available,11-07-2016 19:44,11-07-2016,19:44,19.00,Evening,Monday,NA,NA,,No,,
1062,Airport,NA,No,No Cars Available,11-07-2016 19:53,11-07-2016,19:53,19.00,Evening,Monday,NA,NA,,No,,
1063,Airport,NA,No,No Cars Available,11-07-2016 19:51,11-07-2016,19:51,19.00,Evening,Monday,NA,NA,,No,,
1064,City,31,Yes,Trip Completed,11-07-2016 19:53,11-07-2016,19:53,19.00,Evening,Monday,11-07-2016 20:31,11-07-2016,20:31,yes,00:38,38.00
1065,Airport,218,Yes,Trip Completed,11-07-2016 19:51,11-07-2016,19:51,19.00,Evening,Monday,11-07-2016 20:43,11-07-2016,20:43,yes,00:52,52.00
1066,Airport,270,Yes,Trip Completed,11-07-2016 19:58,11-07-2016,19:58,19.00,Evening,Monday,11-07-2016 20:51,11-07-2016,20:51,yes,00:53,53.00
1067,Airport,NA,No,No Cars Available,11-07-2016 19:53,11-07-2016,19:53,19.00,Evening,Monday,NA,NA,,No,,
1068,City,24,Yes,Trip Completed,11-07-2016 19:52,11-07-2016,19:52,19.00,Evening,Monday,11-07-2016 20:48,11-07-2016,20:48,yes,00:56,56.00
1069,Airport,NA,No,No Cars Available,11-07-2016 19:57,11-07-2016,19:57,19.00,Evening,Monday,NA,NA,,No,,
1070,City,59,Yes,Trip Completed,11-07-2016 19:58,11-07-2016,19:58,19.00,Evening,Monday,11-07-2016 20:58,11-07-2016,20:58,yes,01:00,60.00
1071,Airport,292,Yes,Trip Completed,11-07-2016 19:58,11-07-2016,19:58,19.00,Evening,Monday,11-07-2016 20:32,11-07-2016,20:32,yes,00:34,34.00
1072,Airport,NA,No,No Cars Available,11-07-2016 19:54,11-07-2016,19:54,19.00,Evening,Monday,NA,NA,,No,,
1073,Airport,NA,No,No Cars Available,11-07-2016 19:58,11-07-2016,19:58,19.00,Evening,Monday,NA,NA,,No,,
1074,Airport,NA,No,No Cars Available,11-07-2016 20:00,11-07-2016,20:00,20.00,Evening,Monday,NA,NA,,No,,
1075,City,NA,No,No Cars Available,11-07-2016 20:01,11-07-2016,20:01,20.00,Evening,Monday,NA,NA,,No,,
1076,Airport,NA,No,No Cars Available,11-07-2016 20:02,11-07-2016,20:02,20.00,Evening,Monday,NA,NA,,No,,
1077,Airport,118,Yes,Trip Completed,11-07-2016 19:55,11-07-2016,19:55,19.00,Evening,Monday,11-07-2016 20:44,11-07-2016,20:44,yes,00:49,49.00
1078,Airport,NA,No,No Cars Available,11-07-2016 20:01,11-07-2016,20:01,20.00,Evening,Monday,NA,NA,,No,,
1079,Airport,NA,No,No Cars Available,11-07-2016 20:01,11-07-2016,20:01,20.00,Evening,Monday,NA,NA,,No,,
1080,Airport,107,Yes,Trip Completed,11-07-2016 19:59,11-07-2016,19:59,19.00,Evening,Monday,11-07-2016 20:38,11-07-2016,20:38,yes,00:39,39.00
1081,Airport,NA,No,No Cars Available,11-07-2016 20:07,11-07-2016,20:07,20.00,Evening,Monday,NA,NA,,No,,
1082,Airport,NA,No,No Cars Available,11-07-2016 20:06,11-07-2016,20:06,20.00,Evening,Monday,NA,NA,,No,,
1083,Airport,NA,No,No Cars Available,11-07-2016 20:04,11-07-2016,20:04,20.00,Evening,Monday,NA,NA,,No,,
1084,Airport,137,Yes,Trip Completed,11-07-2016 19:59,11-07-2016,19:59,19.00,Evening,Monday,11-07-2016 20:33,11-07-2016,20:33,yes,00:34,34.00
1085,City,200,Yes,Trip Completed,11-07-2016 20:03,11-07-2016,20:03,20.00,Evening,Monday,11-07-2016 20:58,11-07-2016,20:58,yes,00:55,55.00
1086,Airport,244,Yes,Trip Completed,11-07-2016 20:02,11-07-2016,20:02,20.00,Evening,Monday,11-07-2016 20:34,11-07-2016,20:34,yes,00:32,32.00
1087,Airport,NA,No,No Cars Available,11-07-2016 20:09,11-07-2016,20:09,20.00,Evening,Monday,NA,NA,,No,,
1088,Airport,NA,No,No Cars Available,11-07-2016 20:06,11-07-2016,20:06,20.00,Evening,Monday,NA,NA,,No,,
1089,Airport,NA,No,No Cars Available,11-07-2016 20:05,11-07-2016,20:05,20.00,Evening,Monday,NA,NA,,No,,
